MES,PET_M,Ocupados_M,Desocupados_M,PEA_M,Informales_M,TD_%,TGP_%,TO_%,Tasa_Informalidad_%,Año,Ciudad
1,0.5391991666664655,0.2903559116427092,0.03563265610800775,0.3259885677507169,0.12586638133583034,10.930645928435135,60.45791386624395,53.849473365806546,43.348999034919714,2023,Pereira A.M.
2,0.5398141666664759,0.29123414593247726,0.03505845945078725,0.3262926053832645,0.12643529770220224,10.744484818957957,60.445357964246305,53.95081565401307,43.41362421545045,2023,Pereira A.M.
3,0.5404307499997918,0.29362660883622044,0.0347249700165215,0.32835157885274197,0.12705671166808566,10.575545315740614,60.757382671668566,54.33195813456832,43.271525074539674,2023,Pereira A.M.
4,0.5410490833331333,0.2948923703764486,0.03489859705808292,0.3297909674345315,0.12763446419944,10.582035441892694,60.9539832140282,54.50381110707442,43.28171123468084,2023,Pereira A.M.
5,0.5416683333331292,0.29501505770277586,0.03416673892381217,0.32918179662658803,0.12647361438035032,10.379291708699702,60.771837002356065,54.46415076314602,42.87022342695842,2023,Pereira A.M.
6,0.5422884166664532,0.2964224561508226,0.03312406267778925,0.3295465188286118,0.12596797804722568,10.051407247611126,60.76960316696325,54.66140286989458,42.496098198151344,2023,Pereira A.M.
7,0.542909166666402,0.2978431205847569,0.03249883073904225,0.3303419513237992,0.1281194641920309,9.837936298677093,60.84663358185336,54.86058053018116,43.0157540454496,2023,Pereira A.M.
8,0.5435294999997707,0.2969454923527878,0.031882714761300585,0.32882820711408833,0.12826034244229098,9.6958576154748,60.49868629287408,54.63281981068424,43.193227627752826,2023,Pereira A.M.
9,0.5441491666664879,0.2965068047254634,0.03171774103152225,0.3282245457569857,0.12884742315180217,9.663427504597955,60.318854803678555,54.48998599812137,43.455131922217575,2023,Pereira A.M.
10,0.5447674999998243,0.2954757579566154,0.031381892450477164,0.3268576504070926,0.1280800500583916,9.601088550747349,59.9994769157848,54.238874007115086,43.34705863659974,2023,Pereira A.M.
11,0.5453848333331252,0.29439623219496275,0.03169794827341083,0.32609418046837363,0.12758078160452216,9.720488794949553,59.79157478132379,53.97954145438132,43.33641794709936,2023,Pereira A.M.
12,0.5460008333332415,0.2941640508905096,0.03139551963772025,0.3255595705282298,0.1281337227393319,9.643556043147528,59.62620396396549,53.87611756829903,43.55859336021463,2023,Pereira A.M.
1,0.5466145833332688,0.2930180885633425,0.0328927578909185,0.325910846454261,0.12558391361209834,10.092563119262353,59.62351836038636,53.6059771359394,42.858758047270015,2024,Pereira A.M.
2,0.5472272499999339,0.29237451807289844,0.033783417700161,0.3261579357730594,0.12383521905025317,10.357993473342159,59.601917808935646,53.428355052299345,42.35499723658443,2024,Pereira A.M.
3,0.5478402499999395,0.2908702996005171,0.03410789568477884,0.32497819528529587,0.12282981852122483,10.49544128794111,59.31988299241097,53.09399950086712,42.22838106534768,2024,Pereira A.M.
4,0.5484516666665991,0.29135240986189287,0.03366571679708075,0.3250181266589736,0.12223196165452915,10.35810437502294,59.26103363572245,53.12271391801686,41.953303805679745,2024,Pereira A.M.
5,0.5490618333332816,0.2932941864858543,0.033585180820172415,0.32687936730602674,0.1220320241946416,10.274487832304734,59.53416308716732,53.417332744711864,41.60737914951043,2024,Pereira A.M.
6,0.5496712499999414,0.29417538506946633,0.03481184822819308,0.3289872332976594,0.12319039762483192,10.58151949522497,59.85163555446905,53.51842307006191,41.876514445877866,2024,Pereira A.M.
7,0.5502798333332761,0.29357265939060273,0.03493102085991608,0.3285036802505188,0.12099637789030533,10.63337276260573,59.69756846450905,53.34970347946604,41.21513840609996,2024,Pereira A.M.
8,0.5508888333332974,0.2940112881799036,0.036461969562574414,0.330473257742478,0.12010857580489516,11.033258730722316,59.98910083961275,53.37034813374436,40.851688568978176,2024,Pereira A.M.
9,0.5514975833333159,0.29324877639393393,0.03736251211534942,0.33061128850928334,0.1179703973773669,11.301039442366259,59.9479124660946,53.17317523342605,40.22877736372618,2024,Pereira A.M.
10,0.5521070000000551,0.29287319741062284,0.037687837612947916,0.33056103502357076,0.11689635823823165,11.401173647178522,59.87263972808492,53.04645610553636,39.913641559468864,2024,Pereira A.M.
11,0.552716833333444,0.29276565905209423,0.03648153985623808,0.3292471989083323,0.11477217548249175,11.08028860297005,59.56887488348007,52.968471628848334,39.20274524481349,2024,Pereira A.M.
12,0.553327750000079,0.2923288032805322,0.03760865067814358,0.32993745395867574,0.11236929487046705,11.398721250620435,59.627852381997585,52.83103970124225,38.43935103535874,2024,Pereira A.M.
1,0.5539391666667176,0.2936600427391906,0.03610590850964967,0.3297659512488403,0.11069838201093733,10.948949815138516,59.531076893005995,53.01304915957924,37.69609953685538,2025,Pereira A.M.
2,0.5545505833333367,0.29594534680757756,0.03485005766106925,0.3307954044686468,0.11153598292639373,10.535230293494715,59.6510786230312,53.36670011754126,37.68803400004595,2025,Pereira A.M.
3,0.5551611666666366,0.29798796019852164,0.0350506389651285,0.3330385991636502,0.11303997078067983,10.524497476613856,59.989534419945,53.67593738368548,37.93440872757806,2025,Pereira A.M.
4,0.5557715833332844,0.2992278025318999,0.03547320239235333,0.3347010049242532,0.11397013024844534,10.598475018137856,60.22276326487533,53.84006874501522,38.08808181729546,2025,Pereira A.M.
5,0.5563819999999192,0.29978324475327334,0.035601224989670915,0.3353844697429443,0.11491544287517157,10.615048757909841,60.27953272086318,53.88083093150333,38.3328437750912,2025,Pereira A.M.
6,0.5569919166666769,0.2998526651344795,0.03430582598492625,0.33415849111940576,0.11456466445673201,10.266333759769001,59.993418417843515,53.83429384917298,38.20698555584004,2025,Pereira A.M.
7,0.557600833333357,0.3021263288424874,0.03447512114048008,0.33660144998296754,0.11699999830515341,10.242119023023985,60.3660234814845,54.183263507044245,38.72552211963989,2025,Pereira A.M.
8,0.55820783333327,0.30498169212674814,0.03297852963745925,0.3379602217642074,0.11854369984250775,9.7581098347332,60.54379777261799,54.635867487847165,38.8691199841733,2025,Pereira A.M.
9,0.5588131666665683,0.3085833291047382,0.03248023394856267,0.3410635630533008,0.12097494820539091,9.523220146353399,61.03355887045626,55.221198696068505,39.203332388811596,2025,Pereira A.M.
10,0.5594159999998564,0.31125929097705046,0.031453315618662665,0.3427126065957131,0.12334058070931625,9.177752733142706,61.262567855728314,55.64004085995581,39.62631294383122,2025,Pereira A.M.
11,0.5600165833331368,0.3135045711399676,0.032064747864146086,0.34556931900411375,0.124912797039537,9.278817910268353,61.706979630377326,55.981301352548215,39.84401139202794,2025,Pereira A.M.
12,0.5606133333331719,0.3155215748985098,0.030020715420938083,0.34554229031944783,0.1268195361911795,8.688000358272921,61.636473800042936,56.281496735468416,40.19361789505903,2025,Pereira A.M.
1,0.561207666666598,0.31572138580494696,0.030323058425316837,0.34604444423026376,0.1291617624610986,8.762764127818034,61.66067657016554,56.25749692270519,40.91004546042848,2026,Pereira A.M.
2,0.5617989166666596,0.3151059558221329,0.02994405463763942,0.3450500104597723,0.12854558765273602,8.678178156766192,61.41877462261215,56.08874393915917,40.79440114591038,2026,Pereira A.M.
3,0.5623866666667238,0.314988958381561,0.029018001279069002,0.34400695966063005,0.12757828381358516,8.435294828830166,61.1691172729193,56.00932188675567,40.502462203466685,2026,Pereira A.M.
4,0.5629709166667866,0.31425229877012845,0.028298289602078752,0.34255058837220714,0.12722892277964673,8.26105415160768,60.846942218679004,55.82034337239651,40.48623455662072,2026,Pereira A.M.
2,0.22004299999975302,0.11243967728682101,0.020663589705051,0.133103266991872,0.062201480970586996,15.524479730698742,60.48966201697914,51.098956697985045,55.319867925196895,2022,Popayán
3,0.220204000000445,0.115404848791021,0.019893074751827,0.135297923542848,0.062256303610947,14.703163382642002,61.44208258822482,52.4081527995803,53.94600336393388,2022,Popayán
4,0.220388999999998,0.11185580441592499,0.015218556264030002,0.127074360679955,0.06504688443057301,11.976102954677788,57.6591212265386,50.753805505685854,58.15244436372963,2022,Popayán
5,0.22056599999997303,0.12010812632299601,0.016946520497549,0.13705464682054502,0.06023872080313499,12.36479089960243,62.13770337248795,54.4545062806646,50.15374283763315,2022,Popayán
6,0.22075100000023098,0.11592973286018898,0.012682184253821,0.12861191711401,0.055838849110145,9.860815808055085,58.26108018259279,52.51606237800404,48.166115570615986,2022,Popayán
7,0.22093700000009098,0.11448062554427,0.015154140982163,0.129634766526433,0.060720606800436,11.689874088732992,58.674991751666596,51.81595909432231,53.040072511619144,2022,Popayán
8,0.22112800000016997,0.11382202328648401,0.018461991335988998,0.132284014622473,0.065947121219482,13.956328274945317,59.822371939497174,51.47336532976219,57.93880596683525,2022,Popayán
9,0.221318999999723,0.11717245018356799,0.013610758156474001,0.130783208340042,0.06857663508555,10.407114437111407,59.09262573037367,52.94278854671973,58.52624484519573,2022,Popayán
10,0.22150599999998202,0.113701178226893,0.016748740656295003,0.13044991888318802,0.06478221747407299,12.83921124649586,58.89227329426679,51.33096991815221,56.97585415060411,2022,Popayán
11,0.221699000000017,0.124329006288064,0.015936519206399,0.14026552549446297,0.079019948604451,11.361679322285145,63.26845204283836,56.08009340955731,63.55713036213431,2022,Popayán
12,0.221883000000417,0.132826221018779,0.014654370296276,0.147480591315055,0.07820168426282399,9.93647378655449,66.46772908009079,59.86318060352951,58.87518568473601,2022,Popayán
1,0.22104108333340952,0.11767211318320382,0.01638501223866583,0.13405712542186968,0.06643548479523333,12.222410548565163,60.648058451497576,53.235403757821764,56.45813863459719,2023,Popayán
2,0.22122500000012282,0.11861440284592357,0.01591680694430842,0.134531209790232,0.06723474443379375,11.831311833980179,60.811937977243666,53.61708796286935,56.68345733791671,2023,Popayán
3,0.22140891666676257,0.11951443735506591,0.015612317555121916,0.13512675491018783,0.06754086117756841,11.553831486220965,61.03040335704455,53.979053397810674,56.51272153581831,2023,Popayán
4,0.22159216666674933,0.12070845944077802,0.015650310999495414,0.13635877044027342,0.06806039571417842,11.477304282639022,61.535916405087676,54.473252036165384,56.38411427789799,2023,Popayán
5,0.22177375000010832,0.12169648639795373,0.01539736062220525,0.137093847020159,0.06964343672838216,11.231255783449669,61.81698556303081,54.87416179682866,57.22715485855899,2023,Popayán
6,0.22195325000010965,0.12315430419173957,0.015375995734926498,0.13853029992666607,0.0716504331927055,11.099373742109925,62.41417952951698,55.486596475464424,58.17939832712023,2023,Popayán
7,0.22212941666677777,0.12489385478973332,0.015138670796047665,0.140032525585781,0.07324006126126834,10.810824651430021,63.04096399615883,56.22571591996296,58.64184541711247,2023,Popayán
8,0.22230133333346133,0.12647696141512166,0.014811957966926333,0.14128891938204802,0.07440139658267698,10.483453360468069,63.55738729200905,56.8943782381192,58.826046854871315,2023,Popayán
9,0.222468500000187,0.12728076855390907,0.015032716910330415,0.1423134854642395,0.07455981041337709,10.563100792094529,63.970173514056995,57.21293960888939,58.579007072696676,2023,Popayán
10,0.22262991666686494,0.12867985443511584,0.014723051152094165,0.14340290558721,0.07546103521222484,10.266912718264546,64.41313356901298,57.79989336638326,58.64246236793383,2023,Popayán
11,0.222784750000196,0.12900422359215233,0.014447695605175998,0.14345191919732833,0.07480646703601791,10.071455081268144,64.3903674722808,57.90532053564655,57.98761075646565,2023,Popayán
12,0.2229335833334697,0.12908506844675607,0.014392286011949666,0.14347735445870577,0.0746580461928059,10.031050590699254,64.35878897801088,57.90292629606522,57.83631452587426,2023,Popayán
1,0.22307533333346416,0.1294387465457936,0.0149158881175505,0.14435463466334408,0.07440210388969175,10.33280860869934,64.71115945731013,58.02467920211603,57.4805503569747,2024,Popayán
2,0.22321041666677546,0.12894499158181424,0.015732975709523,0.14467796729133725,0.07408294179973017,10.87447937241307,64.81685283860337,57.7683575468221,57.453136326528295,2024,Popayán
3,0.2233391666667441,0.12875092904175775,0.016146087513582083,0.14489701655533985,0.07453192037245933,11.143146972536513,64.87756658085331,57.64816398454359,57.88845247733041,2024,Popayán
4,0.22346091666675405,0.12890122423814157,0.01646219582772958,0.1453634200658712,0.07435108929823575,11.32485450622293,65.05093697554763,57.68401300813208,57.680669627213234,2024,Popayán
5,0.22357666666672782,0.12890180619707692,0.016692327850577,0.1455941340476539,0.07392589682170424,11.464972788748135,65.12045117153582,57.65440916480924,57.350551557578285,2024,Popayán
6,0.22368600000005734,0.12849493925946318,0.017025981154169752,0.14552092041363293,0.07315428605966291,11.700022997225831,65.05589103189097,57.44433682010954,56.93164764407278,2024,Popayán
7,0.22379033333339673,0.12794812260323116,0.017519403410547748,0.1454675260137789,0.07248768610307275,12.043515065271876,65.00170219464545,57.17321239815016,56.65396617647767,2024,Popayán
8,0.2238896666666719,0.1279811670905916,0.017602527317171584,0.14558369440776317,0.0722362664702785,12.091001941377398,65.02474927728976,57.16260557979687,56.442887740776726,2024,Popayán
9,0.22398441666661936,0.12773354162040892,0.017634384314826834,0.14536792593523576,0.07194025736480908,12.1308632570594,64.90091056272135,57.02786984977121,56.320568937638114,2024,Popayán
10,0.22407624999991357,0.12696721322375473,0.017769983469894165,0.14473719669364893,0.07117069546346766,12.277413046423824,64.59283243704085,56.6625036003609,56.05438889018011,2024,Popayán
11,0.22416491666659832,0.1265366623379152,0.01825245674122225,0.1447891190791374,0.07134870831211175,12.60623509370618,64.59044583434215,56.44802238439204,56.38579917777156,2024,Popayán
12,0.22425049999993582,0.1261251693672241,0.018193708795900248,0.14431887816312433,0.07151112750781259,12.606603534802849,64.35610095101934,56.242982453666855,56.698538338213766,2024,Popayán
1,0.22433408333323082,0.12622608760682044,0.017647558773175916,0.14387364637999633,0.071901723546238,12.266012030143116,64.13365470029056,56.267012899382486,56.962649250607754,2025,Popayán
2,0.22441583333321816,0.12645161943999902,0.016965849598228416,0.1434174690382274,0.0726240263519015,11.829695302812958,63.9070189068512,56.34701329305965,57.43226276857721,2025,Popayán
3,0.22449583333322873,0.1266191390918651,0.016379310943335668,0.14299845003520076,0.07331338876987441,11.454187747701955,63.69759648186524,56.4015541900588,57.900716507544615,2025,Popayán
4,0.2245746666665885,0.1259896579251735,0.016069476431375917,0.1420591343565494,0.07277851317840124,11.311822012827195,63.25697215325512,56.10145605257524,57.76546613185117,2025,Popayán
5,0.22465241666659083,0.1251592596564773,0.01586776939972525,0.1410270290562026,0.07246516312405092,11.251580286358843,62.77565634448633,55.71240297059772,57.898363511373375,2025,Popayán
6,0.22472941666658533,0.12461097762121559,0.015527730989711502,0.1401387086109271,0.07198087958626642,11.08025836945721,62.358862800254,55.449339685730514,57.76447706322412,2025,Popayán
7,0.22480524999992083,0.12393427182689835,0.015095114347702833,0.13902938617460117,0.07134991559875349,10.857499096446785,61.84436803617805,55.1296163354468,57.57077081826844,2025,Popayán
8,0.22488058333324756,0.12368684529033468,0.014593507004856085,0.13828035229519076,0.07105736152132017,10.553565103524567,61.49056990406101,55.00112257670765,57.44940891209943,2025,Popayán
9,0.22495549999994632,0.123392830581798,0.014399704839172583,0.13779253542097059,0.071351029832333,10.450279324043194,61.25324138374187,54.85210656411043,57.82429132706692,2025,Popayán
10,0.22502941666662316,0.12384816425299593,0.014173061297608584,0.1380212255506045,0.07182579562674259,10.268754853515,61.33474796101007,55.03643305287266,57.99504260718592,2025,Popayán
11,0.2251034999999675,0.12445345551548466,0.013531603658879418,0.1379850591743641,0.07187262446350408,9.806571624381649,61.29849565839004,55.28721477698153,57.75060577129704,2025,Popayán
12,0.2251775833333096,0.12311251694271917,0.013699970036468001,0.13681248697918716,0.07072188805114175,10.013683939940462,60.75759627310515,54.67352261281137,57.444920961242865,2025,Popayán
1,0.22525166666669016,0.12242021764253715,0.013794061896880835,0.136214279539418,0.0694751151113455,10.126737037792779,60.47204069791735,54.34819615505222,56.751340954327055,2026,Popayán
2,0.22532566666667475,0.12264833793498923,0.013608129761284666,0.13625646769627392,0.06858727430354485,9.987144090376852,60.47090405277208,54.431587732268184,55.921894628445834,2026,Popayán
3,0.22540000000000227,0.12252921656036699,0.013369661979065665,0.13589887853943267,0.06715533839941316,9.837948718014108,60.29231523488523,54.3607881811738,54.80761265320542,2026,Popayán
4,0.2254744999999716,0.123029451102896,0.013325195295249082,0.13635464639814507,0.06776171503748875,9.772454146036607,60.47453099936456,54.56468518742097,55.07763745187814,2026,Popayán
1,0.011648999999977,0.007069227674021,0.001962206070237,0.009031433744258,0.004365676101172,21.726407188499063,77.52969134068015,60.68527490801748,61.7560545859289,2023,Puerto Carreño
2,0.011658000000003,0.0072801346146819995,0.001333982994259,0.008614117608941,0.004265974831414,15.486008606086319,73.89018364160906,62.447543443816485,58.59747184908806,2023,Puerto Carreño
3,0.011669999999973,0.007277229253748,0.001301222555537,0.008578451809285001,0.002784654370274,15.168501082311897,73.50858448418893,62.35843405111257,38.2653105072898,2023,Puerto Carreño
4,0.011679999999988,0.0071909894610660005,0.00173363509281,0.008924624553876001,0.0032184206819250005,19.42529999267112,76.40945679696208,61.56669059138174,44.75629813324602,2023,Puerto Carreño
5,0.011687000000001,0.006806966268197,0.0017044129181209998,0.008511379186318002,0.004164274239296,20.025108514267988,72.8277503749232,58.24391433384459,61.17665455097098,2023,Puerto Carreño
6,0.011701000000012,0.007267689354657999,0.0015659652890769999,0.008833654643735001,0.004252792088365,17.727264107926302,75.49486918832528,62.111694339377365,58.516426347244824,2023,Puerto Carreño
7,0.011704999999993,0.008059804069897,0.0011013703302209998,0.009161174400117999,0.004457900742203,12.022152205800316,78.26718838208866,68.8577878675935,55.31028674571701,2023,Puerto Carreño
8,0.011716000000010001,0.007293330737436999,0.0015125095110819998,0.008805840248519,0.004173511838673,17.176208838632743,75.16080785687505,62.25103053457472,57.223674462617936,2023,Puerto Carreño
9,0.011720999999976,0.007416613811302,0.001731107633834,0.009147721445136,0.005118473713121001,18.923921593113874,78.04557158224324,63.27628880912197,69.0136205463615,2023,Puerto Carreño
10,0.011729999999997999,0.007839297522903,0.001120949762451,0.008960247285353998,0.0052270139071539995,12.510254759187864,76.3874448879414,66.83118092842572,66.67707013138549,2023,Puerto Carreño
11,0.011737000000009,0.008412253234864,0.000685151400028,0.009097404634892,0.0042225448652289995,7.531284223636534,77.51047656884232,71.67294227534761,50.195170631917684,2023,Puerto Carreño
12,0.011699499999992084,0.007424428201259833,0.0014698950953194168,0.00889432329657925,0.0041404835923295,16.526216175262455,76.02310608645897,63.45936323146165,55.76838350496691,2023,Puerto Carreño
1,0.011707666666658916,0.007398878203019249,0.0014806674105126664,0.008879545613531917,0.00401323520419575,16.675035806519357,75.8438540005506,63.1968641889145,54.24113080491142,2024,Puerto Carreño
2,0.011715333333325834,0.007335005124321584,0.00154644564785825,0.008881450772179835,0.0039796495200645834,17.412083763413072,75.81048289010573,62.61029810783258,54.25557927517688,2024,Puerto Carreño
3,0.011722749999993001,0.007312539086275917,0.0015687131096623333,0.008881252195938251,0.0040373295124744996,17.663197430422795,75.76082571020923,62.37904149009646,55.21104865000599,2024,Puerto Carreño
4,0.011729749999992335,0.007302811147393583,0.0015468516612048332,0.008849662808598417,0.0041450760008817505,17.47921581488842,75.44630370301327,62.25888145440742,56.76000538999496,2024,Puerto Carreño
5,0.011736749999992085,0.007374466247125583,0.0015302883379054166,0.008904754585030998,0.004238726733146916,17.185070327236758,75.8707017277952,62.83226827810557,57.47842068975617,2024,Puerto Carreño
6,0.011742999999989583,0.007366714298409917,0.0015384602577256667,0.008905174556135582,0.004268313294990083,17.276025843487616,75.83389726767847,62.7328135775905,57.94052982224904,2024,Puerto Carreño
7,0.011748583333323332,0.007286484536233918,0.0015456283563637502,0.008832112892597667,0.004240109678731083,17.500097373745817,75.17598200581789,62.02011195313012,58.19143178917141,2024,Puerto Carreño
8,0.011753833333322167,0.0072318091373485,0.0016114981920056668,0.008843307329354165,0.004188656329896,18.222799818983063,75.23764442263574,61.527239090980565,57.919895980990255,2024,Puerto Carreño
9,0.011758999999985585,0.00729248879870275,0.0015364223961675,0.00882891119487025,0.00413533325537475,17.402172954918697,75.08216000409111,62.01623266189038,56.70674812843563,2024,Puerto Carreño
10,0.011763916666654751,0.0072730360332088325,0.0015802614709797497,0.008853297504188583,0.004120883043683751,17.849411140110362,75.25807734836796,61.82495370631549,56.65973638612147,2024,Puerto Carreño
11,0.011768666666655415,0.007302573653497833,0.0016038959338194167,0.00890646958731725,0.004226248215249167,18.008212099026906,75.67951272298559,62.05098555632029,57.8734075927444,2024,Puerto Carreño
12,0.011773499999992582,0.007363621295039083,0.00151233243488975,0.008875953729928833,0.0042496453663065,17.0385344595738,75.38925323764748,62.544029345935556,57.71135146737533,2024,Puerto Carreño
1,0.011777916666657416,0.007410163218254999,0.0015046107286310834,0.008914773946886083,0.00427454340823875,16.877721606801277,75.6905843299374,62.9157382241694,57.68487524955424,2025,Puerto Carreño
2,0.0117826666666545,0.007473552846795332,0.00145099848005775,0.008924551326853084,0.004225019319661333,16.258503390437575,75.74305188578391,63.42836522691283,56.53294231368186,2025,Puerto Carreño
3,0.011786666666657083,0.007520582927458333,0.00141744502697975,0.008938027954438084,0.004313201379349,15.858587981657998,75.83168513386893,63.805850628940455,57.351955572501026,2025,Puerto Carreño
4,0.011790916666661667,0.00760111866315075,0.00137620010146325,0.008977318764614,0.004329840277478,15.329745300877962,76.13758131288469,64.4658840193706,56.96319804173709,2025,Puerto Carreño
5,0.011794749999992915,0.007574502311828167,0.0013534446287785833,0.00892794694060675,0.004171985904803583,15.1596401477561,75.69424481750026,64.21926969060571,55.079340305813986,2025,Puerto Carreño
6,0.011798666666661748,0.007638092220845417,0.0012890834959942501,0.008927175716839666,0.004146844742987834,14.439992410618776,75.66258094284711,64.73690999702171,54.29162967776845,2025,Puerto Carreño
7,0.011802916666661833,0.0076900257836609994,0.0012894818093765832,0.008979507593037584,0.00411848968680075,14.3602730552442,76.07871720725466,65.15360567936582,53.55625329048059,2025,Puerto Carreño
8,0.011806999999997,0.007796292633328167,0.0012157134408205832,0.00901200607414875,0.004112784039821667,13.489931440546837,76.32765371517777,66.03110555882229,52.75307422710167,2025,Puerto Carreño
9,0.011811166666670416,0.007772027924244584,0.00121426892281025,0.008986296847054834,0.0040345045637015,13.512450606483295,76.08305852133135,65.80237281873467,51.91057730397489,2025,Puerto Carreño
10,0.011815166666667999,0.007788358296990667,0.0011561251351695832,0.00894448343216025,0.003974692866380916,12.925566288296636,75.70340465356033,65.91831090256694,51.03377008113112,2025,Puerto Carreño
11,0.01181916666666575,0.007746525616919416,0.0011338362624753334,0.00888036187939475,0.003913117888859167,12.767906059168515,75.13526232302424,65.54206261231066,50.514489751539834,2025,Puerto Carreño
12,0.011822916666663333,0.00771521966044375,0.0011696538053225,0.00888487346576625,0.003944913013437583,13.164552200199811,75.1495905474714,65.25648347161311,51.13157093456866,2025,Puerto Carreño
1,0.011827000000000332,0.007662093795947667,0.0011137874279364168,0.008775881223884084,0.00404910933521275,12.69145968959992,74.20209033469044,64.78476195102267,52.84599018292161,2026,Puerto Carreño
2,0.011830833333336331,0.007705280172140999,0.0010639459255835833,0.008769226097724583,0.0041863200135815,12.132723158542499,74.12179557136601,65.12880331455135,54.33053594491534,2026,Puerto Carreño
3,0.011835000000000836,0.007641727659107416,0.00105577548821525,0.008697503147322667,0.004101879929274666,12.138834218648682,73.48967593850487,64.56888600850762,53.67738961995122,2026,Puerto Carreño
4,0.011838916666666833,0.007605175528906,0.00103221398047075,0.00863738950937675,0.0040650977554785,11.950531805358304,72.95760036639018,64.23877913017853,53.4517282346442,2026,Puerto Carreño
2,0.07951499999995099,0.03527376896842101,0.010354563018054002,0.045628331986475,0.022059669302998,22.69327535602938,57.383301246938466,44.361150686590896,62.538452646631015,2022,Quibdó
3,0.079596999999997,0.035341903299333,0.010314691252725,0.045656594552058,0.022217357998195998,22.591897958933643,57.3596926417575,44.40104941057367,62.86406764803554,2022,Quibdó
4,0.079683000000021,0.035389126162801,0.009089885644217,0.044479011807018,0.022558264611373998,20.436348009833203,55.81995131584689,44.41239180602095,63.743491454405955,2022,Quibdó
5,0.07976600000006699,0.034802876587967005,0.008728646163624,0.043531522751591,0.022872039247857,20.051322838930513,54.5740324844601,43.6312170447782,65.71881835700025,2022,Quibdó
6,0.079853999999989,0.035680649527754,0.009685092978586001,0.04536574250634,0.023104568863734,21.34891317436826,56.81085794868916,44.68235721160983,64.7537787835455,2022,Quibdó
7,0.079937000000058,0.030490665719916,0.011303603377379,0.041794269097295,0.019746734651559,27.045821404520243,52.284010029479056,38.1433700537847,64.76321256134713,2022,Quibdó
8,0.08002899999998,0.030846385090117,0.010833236141251,0.041679621231368,0.018399250045647998,25.991685675631636,52.08064730457511,38.54400915933562,59.64799438214564,2022,Quibdó
9,0.080110999999953,0.032109293670045,0.00894560541482,0.041054899084864996,0.019494441052783,21.789373775656955,51.247517924990426,40.08100469356748,60.712768250550184,2022,Quibdó
10,0.08019800000001501,0.029585777820935,0.01008748522949,0.039673263050425,0.016988869884525,25.426406738131764,49.4691426848769,36.89091725595335,57.42242095965317,2022,Quibdó
11,0.08028600000003,0.03134579058573,0.011217858047923,0.042563648633653,0.019333456012429,26.355489738381088,53.015032052458835,39.04266072007359,61.677997750774395,2022,Quibdó
12,0.080369999999943,0.029651483613039,0.011009860071566,0.04066134368460499,0.017708820691895003,27.07697059144285,50.59268842184127,36.893721056439006,59.72321966415094,2022,Quibdó
1,0.07998325000000259,0.032458767285187005,0.010451147612752251,0.04290991489793925,0.02034976686425475,24.35602036874272,53.648626303554636,40.58195595351021,62.69420734761434,2023,Quibdó
2,0.080068666666669,0.03208880445694517,0.010731209204412832,0.04282001366135801,0.01993893213817075,25.061199861542732,53.479114170366394,40.07660648394824,62.13672486590646,2023,Quibdó
3,0.08015316666666959,0.031938880531766585,0.010866990868973083,0.042805871400739666,0.019774019949583083,25.386682979160906,53.405090754249386,39.847309669734926,61.912063354618,2023,Quibdó
4,0.08023741666667009,0.03169372256654175,0.011054107774140001,0.04274783034068175,0.019541474685476585,25.858874441213825,53.276678283734945,39.4999289398945,61.65724030823069,2023,Quibdó
5,0.08032124999999184,0.03173291939618916,0.011263357112232418,0.04299627650842158,0.01941100814450825,26.196122145661356,53.53038767253492,39.50750193279162,61.1699412277817,2023,Quibdó
6,0.08040416666666,0.03130759747291875,0.011557487189024584,0.04286508466194333,0.019039451865327166,26.962473724647985,53.312019064451746,38.93777993211962,60.814158230430806,2023,Quibdó
7,0.0804861666666545,0.0318048226215845,0.011485707013357334,0.043290529634941836,0.019123190896477668,26.531685128857085,53.786298227167464,39.51588693906735,60.126701928215184,2023,Quibdó
8,0.08056649999999367,0.03231515375114533,0.011459316546750248,0.04377447029789558,0.019366251517682335,26.178081582179978,54.33333990914216,40.109913861403776,59.92931881685987,2023,Quibdó
9,0.08064583333332807,0.03252812240765692,0.011608789007578169,0.04413691141523509,0.019339504448631417,26.301770185874563,54.72931407727777,40.334535664366676,59.45472107568993,2023,Quibdó
10,0.08072341666665742,0.032989061216945836,0.011734575065425584,0.044723636282371415,0.01960898568824625,26.237971777019766,55.403547234695274,40.86678014778812,59.44087210997534,2023,Quibdó
11,0.08079899999999084,0.03345570545590525,0.011714807933492832,0.045170513389398086,0.019758783969723585,25.934635350508106,55.9047926204572,41.40608851088386,59.0595346906247,2023,Quibdó
12,0.08087258333333275,0.033723382394758916,0.011749987558742583,0.045473369953501507,0.019802218869239167,25.83927157973437,56.228412744123425,41.69940047019539,58.71955143003896,2023,Quibdó
1,0.08094433333332991,0.034038809278903,0.011780608271565832,0.04581941755046883,0.01970721285628217,25.710951603847466,56.606084284842794,42.05212134953376,57.8963050522938,2024,Quibdó
2,0.08101374999999766,0.034187006532841666,0.011740536290419415,0.04592754282326108,0.02000278248409025,25.563170961702625,56.691046672030865,42.19901749128099,58.50989750996369,2024,Quibdó
3,0.08108149999999657,0.03414240361393784,0.011925250069717083,0.046067653683654924,0.019720549235478165,25.88638473234905,56.816479324700296,42.10874689533282,57.759698053091114,2024,Quibdó
