index,Rama,ICE,Ocupados_M,n_muestra,poblacion_estimada,Ciudad,Año
4,Alojamiento y servicios de comida,56.841746993132936,0.22427474287301666,743,224274.74287301666,Bogotá D.C.,2023
9,Actividades financieras y de seguros,92.55371519673766,0.013316759530630001,289,13316.75953063,Bucaramanga A.M.,2023
1,"Administración pública y defensa, educación y atención de la salud humana",90.89698253680503,0.08752195229960084,1835,87521.95229960083,Bucaramanga A.M.,2023
10,Información y comunicaciones,89.36914265077812,0.0108710930986825,242,10871.0930986825,Bucaramanga A.M.,2023
11,Actividades inmobiliarias,88.53520991304235,0.011094560876710834,211,11094.560876710833,Bucaramanga A.M.,2023
6,"Agricultura, ganadería, caza, silvicultura y pesca",84.05963593089925,0.009668934248141667,177,9668.934248141666,Bucaramanga A.M.,2023
12,"Suministro de electricidad, gas, agua y gestión de desechos^",79.47457147112753,0.012387167284031667,259,12387.167284031666,Bucaramanga A.M.,2023
2,"Actividades profesionales, científicas, técnicas y de servicios administrativos",75.53688909575051,0.05650862390948167,1272,56508.62390948167,Bucaramanga A.M.,2023
8,Construcción,71.62990492943396,0.03712982114582333,657,37129.821145823335,Bucaramanga A.M.,2023
4,Industrias manufactureras,69.94273826217533,0.07169102302137832,1622,71691.02302137834,Bucaramanga A.M.,2023
3,Comercio y reparación de vehículos,65.25073072320458,0.13147128031486333,2781,131471.28031486334,Bucaramanga A.M.,2023
5,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",59.56081087579486,0.04985655854471917,1062,49856.55854471917,Bucaramanga A.M.,2023
0,Transporte y almacenamiento,57.80224118493895,0.0593336816129675,1161,59333.6816129675,Bucaramanga A.M.,2023
7,Alojamiento y servicios de comida,55.54490880208516,0.04308508288238416,927,43085.082882384166,Bucaramanga A.M.,2023
12,Actividades financieras y de seguros,90.38226179819637,0.023358817114999916,297,23358.817114999918,Cali A.M.,2023
8,Información y comunicaciones,89.08308335036456,0.02077101221604825,240,20771.01221604825,Cali A.M.,2023
7,"Administración pública y defensa, educación y atención de la salud humana",87.00602897903174,0.1528318747346495,1970,152831.8747346495,Cali A.M.,2023
5,Actividades inmobiliarias,83.9257071975679,0.020774473668250838,254,20774.473668250834,Cali A.M.,2023
2,Industrias manufactureras,75.56859025483753,0.17071645813035333,2367,170716.45813035333,Cali A.M.,2023
11,"Suministro de electricidad, gas, agua y gestión de desechos^",74.22631464688449,0.017920437648702332,244,17920.437648702333,Cali A.M.,2023
10,"Agricultura, ganadería, caza, silvicultura y pesca",73.73897476984668,0.007913851921785,124,7913.851921785,Cali A.M.,2023
4,"Actividades profesionales, científicas, técnicas y de servicios administrativos",71.65660042138836,0.090656977160914,1147,90656.977160914,Cali A.M.,2023
1,Comercio y reparación de vehículos,65.5342128602158,0.23027526473518975,2990,230275.26473518976,Cali A.M.,2023
6,Construcción,64.89807286048355,0.07569776103237824,948,75697.76103237826,Cali A.M.,2023
0,Transporte y almacenamiento,57.290322524027914,0.08526076006443825,1203,85260.76006443825,Cali A.M.,2023
9,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",55.39519866283379,0.12439803430334391,1593,124398.03430334391,Cali A.M.,2023
3,Alojamiento y servicios de comida,54.45326509580174,0.08747940086200234,1095,87479.40086200234,Cali A.M.,2023
4,"Administración pública y defensa, educación y atención de la salud humana",89.96739010934569,0.052497186618866994,1621,52497.186618867,Cartagena,2023
3,Actividades financieras y de seguros,86.12178254846802,0.006194094318864167,193,6194.094318864167,Cartagena,2023
11,Actividades inmobiliarias,81.26289941619626,0.006796150737685001,211,6796.150737685,Cartagena,2023
9,"Suministro de electricidad, gas, agua y gestión de desechos^",80.19555879237126,0.008613035910035,268,8613.035910035,Cartagena,2023
8,Industrias manufactureras,74.30613292293727,0.032277472682435,1024,32277.472682435,Cartagena,2023
7,"Actividades profesionales, científicas, técnicas y de servicios administrativos",69.96092438024432,0.037171823462016994,1147,37171.823462017,Cartagena,2023
6,Alojamiento y servicios de comida,63.583146910051646,0.04484785145774417,1436,44847.85145774417,Cartagena,2023
2,Construcción,62.28030434674694,0.03516837011215583,1154,35168.37011215583,Cartagena,2023
5,Comercio y reparación de vehículos,60.450662301368176,0.08323149205090166,2630,83231.49205090167,Cartagena,2023
1,Transporte y almacenamiento,56.28993630157355,0.059461111956820994,1881,59461.111956821,Cartagena,2023
0,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",53.787533648360665,0.04787098632028242,1541,47870.98632028242,Cartagena,2023
9,"Administración pública y defensa, educación y atención de la salud humana",88.35629705190074,0.048576486844018336,1285,48576.486844018335,Cúcuta A.M.,2023
10,Actividades financieras y de seguros,78.67615071915026,0.005182972020878333,143,5182.972020878334,Cúcuta A.M.,2023
5,"Suministro de electricidad, gas, agua y gestión de desechos^",70.57581231639224,0.011515296895564166,302,11515.296895564166,Cúcuta A.M.,2023
0,Comercio y reparación de vehículos,57.722299745485394,0.10956067409098585,2927,109560.67409098583,Cúcuta A.M.,2023
3,"Actividades profesionales, científicas, técnicas y de servicios administrativos",57.65950801382621,0.03342625414233417,897,33426.25414233417,Cúcuta A.M.,2023
2,Industrias manufactureras,55.79529543755296,0.0574060861396675,1487,57406.0861396675,Cúcuta A.M.,2023
6,Construcción,52.33239687110306,0.0334379424371075,829,33437.9424371075,Cúcuta A.M.,2023
