Año,MES,Ciudad,Periodo_Meses,FT_Pob,Desocupados_Pob,Ocupados_Pob,SIH_Pob,Subocupados_Pob,FTP_Pob,Desocupados_Duracion_Valida_Pob,Desocupados_52_Semanas_Pob,Asalariados_Pob,Contrato_Escrito_Pob,Contrato_Indefinido_Pob,Prestaciones_Completas_Pob,Cotizantes_Pension_Pob,Proteccion_Integral_Pob,Jovenes_15_28_Validos_Pob,NINI_Pob,NINI_Desocupados_Pob,NINI_Fuera_FT_Pob,Jovenes_15_24_Validos_Pob,NINI_15_24_Pob,Sobrecalificacion_Validos_Pob,Sobrecalificados_Pob,Ingresos_Validos_Pob,Ingresos_Bajo_SMMLV_Pob,Tasa_Subocupacion_%,Tasa_Insuficiencia_Horas_%,Tasa_Subutilizacion_LU2_%,Tasa_Subutilizacion_LU3_%,Tasa_Subutilizacion_LU4_%,Desempleo_Larga_Duracion_%,Contrato_Escrito_%,Contrato_Indefinido_%,Prestaciones_Completas_%,Cotiza_Pension_%,Proteccion_Integral_%,Tasa_NINI_15_28_%,Tasa_NINI_15_24_%,NINI_Desocupados_%,NINI_Fuera_FT_%,Sobrecalificacion_%,Ingreso_Bajo_SMMLV_%,Ingreso_Real_Mediano_COP_2018,Duracion_Desempleo_Mediana_Semanas
2026,4,Barranquilla A.M.,12,12319417.99472354,1187755.58535368,11131662.409369858,461733.22853037005,1078679.87907496,601524.4460113,1187755.58535368,125901.56397922999,6331962.873386469,4472715.66696459,3288917.87113098,339751.71246986004,4995687.39408727,315379.17254761007,5447830.10307069,1133855.6744849498,443312.03357196,690543.6409129899,3918301.0000000997,773901.5596769699,11128490.91682393,4158759.8643591497,10920356.759795431,5039228.83355809,8.755932135243429,3.7480117058138007,13.389340426556947,13.847906525177741,17.421432455257733,10.59995554066286,70.63711137289859,73.53290743301386,5.365661790245993,44.87817911080602,4.980748921841649,20.81297788354023,19.750947149719998,8.13740563095177,12.675572252588463,37.37038467697343,46.14527660955729,987686.8374267466,12.0
2022,1,Bogotá D.C.,1,4317274.7466198,719767.428492,3597507.3181278,32027.8576036,163626.8991932,196432.03147040002,719767.428492,211345.29801899998,2498222.3499384,2212379.1331594,1789888.5918820999,1333645.5212259,2505523.9950818997,1282952.3880854,1729058.6218682998,502973.73482519994,262082.5372453,240891.19757990004,1203636.9999996,382390.1792832,3575715.4600911997,1189981.9585922,3070620.6054545003,911955.1536881999,3.7900506406573102,0.7418535878143065,17.413653988183547,20.298160802329615,21.007729659550584,29.36299833152967,88.5581354763699,80.90333908212376,53.38377992090193,69.64611253065677,51.35461173490159,29.089455294564953,31.76956003208003,15.157527566191591,13.931927728373367,33.2795484392891,29.699375822211554,1059509.0941197246,20.0
2022,2,Bogotá D.C.,1,4336640.7044341,582253.0170396,3754387.6873945,116012.83370510001,308321.33785270003,268330.1466424,582253.0170396,161587.99287959997,2585270.7533241003,2246204.4575723,1756442.2056791,1190208.4737768997,2550690.9723091,1164141.1177589,1829974.1815692,395571.91149459995,169341.78304100002,226230.1284536,1200367.9999996999,269105.35899710003,3734288.5792509,1302740.7164261,3304338.8453536998,794578.0296442,7.109681407026634,2.675177438298727,16.101537995313787,18.470978236119777,20.99027395930508,27.752195033900552,86.88468914461535,78.1960074808802,46.03805896332322,67.93893398045019,45.02975621652261,21.61625641927897,22.418571554487233,9.253779902828448,12.362476516450522,34.88591437910325,24.04650572569072,1042481.1050299713,16.0
2022,3,Bogotá D.C.,1,4349433.4081265,597099.1869942001,3752334.2211323,74992.84632949998,228586.07863980002,245811.9683224,597099.1869942001,177832.57857730004,2554201.4009348,2195898.3260375,1718900.6515098999,1420925.0257960001,2435678.9898607,1354186.6589325,1777319.4558635,395414.6821644,187619.52553819996,207795.15662620004,1197427.0000003,272001.353019,3748494.2258251,1366718.2127840999,3519610.5525733996,737790.2820329,5.255536921492091,1.724198057369565,15.452404261850758,18.343115247699405,19.975081338429746,29.782753427032787,85.97201165240273,78.27778869031961,55.630892116649946,64.91103527355067,53.01800627142745,22.247811492745413,22.715485204436835,10.556319794915323,11.69149169783009,36.46045933239405,20.962270427716984,1032169.2757612248,16.0
2022,4,Bogotá D.C.,1,4300622.5578269,456149.3946061,3844473.1632208,54941.6608895,200210.18787370002,231058.3530233,456149.3946061,138913.1778534,2654877.1651035,2288250.5515757,1787380.3878464,1262796.1249774,2635727.5592525,1238570.4833489,1793072.8263853998,344483.11325209995,154122.3517391,190360.761513,1194190.9999998,225557.4210923,3822728.3411967997,1287387.4008772,3704519.3403939,717039.8252605,4.655376871177135,1.2775280822891364,11.884117906730548,15.164521976470564,16.37691230073089,30.453439047826887,86.1904490969733,78.11121848591281,47.5651431853786,68.5588752307574,46.652647422978404,19.211886331830303,18.887884860322828,8.595431790118113,10.616454541712196,33.677187756275444,19.35581270805992,1146886.4157675642,20.0
2022,5,Bogotá D.C.,1,4296750.1891289,436187.61857209995,3860562.5705568,73577.4096243,195295.4029888,179884.1553607,436187.61857209995,104637.610237,2507643.3228916004,2162420.4775907,1710529.6581006001,1217636.0340624,2522619.6230017003,1168813.0637038,1779528.5924815,320187.796069,145179.46153519998,175008.33453380002,1191089.9999997,207916.06795820003,3846809.8729696004,1302968.3161005,3707222.989514,733176.0088928,4.545188674987715,1.7123967274256797,11.863967085779006,13.761940925354738,15.405528584348332,23.989128939409326,86.23317590067718,79.10254623589293,48.55698667138698,65.34331659952525,46.61002037387137,17.992843577888657,17.45594942097175,8.158310136099105,9.834533441789551,33.87139887666595,19.776960030907556,1061499.5787700084,20.0
2022,6,Bogotá D.C.,1,4292121.7461741,542284.7827876001,3749836.9633865003,69472.2162388,273313.62565870007,169874.91562479996,542284.7827876001,131576.8853582,2455242.3947351,2116276.9152537,1650131.5019504,1199534.8286612,2376951.0688614,1151178.5879321,1771615.7063572998,395121.5619256,158709.9088347,236411.65309089998,1187927.0000002,269454.15493220004,3749836.9633865003,1285284.7548086997,3640377.5367858997,763508.5345552,6.367797602720045,1.6185984542662604,14.253020655150483,15.96056098628468,17.51753696597516,24.2634293888596,86.19421527551575,77.97332617752349,48.85606534138636,63.38811772538401,46.88655549450556,22.302893370596017,22.682719976240513,8.95848395705583,13.344409413540188,34.27575031550042,20.973333860017824,1047690.8892800268,12.0
2022,7,Bogotá D.C.,1,4189951.8488294,450932.2611817999,3739019.5876475996,69643.01302079999,203541.01965600002,162131.21819820002,450932.2611817999,82329.6363562,2504106.2495486,2063559.9037328,1622918.6606946,1187417.3509946,2347169.8538434003,1160457.1855594001,1665404.1013532,319581.0468864,127207.89700780001,192373.14987859997,1184913.9999998999,212600.9751373,3729283.08351,1194151.8416153002,3570771.4398184,850757.0884945999,4.8578367246121426,1.6621435170014434,12.424373667874958,14.086667693103388,15.686890206051999,18.257650526141354,82.40704259672628,78.64654947786501,47.41880865512989,62.77500822936635,46.34217041583554,19.189399535327738,17.942312702636475,7.638260101823881,11.551139433503854,32.020949197864724,23.82558230996345,997755.0511349465,14.0
2022,8,Bogotá D.C.,1,4245272.6154487,432095.9798016001,3813176.6356471004,95123.0093933,264857.7963262,241149.09899230002,432095.9798016001,68959.67960650001,2646745.5949649997,2278235.9380302997,1892908.4529661,911080.48459,2593079.7882751,873436.2622419,1776319.9475713,298016.14762739994,147310.71526310002,150705.4323643,1181853.0000002,195151.61964130003,3813176.6356471004,1260680.2432036,3649813.9957415005,608905.1180693,6.238887824597481,2.2406808233502824,12.418966623635223,15.006281657090836,17.126523922482782,15.959343023317023,86.07687653714324,83.08658560634667,34.422669346203186,68.0031384865299,33.00038597980363,16.77716607500056,16.512342875236346,8.293028261294525,8.484137813706043,33.06115513816635,16.683182178043953,987654.3209876543,12.0
2022,9,Bogotá D.C.,1,4405506.052866001,410394.808782,3995111.244084,156521.4738537,355824.4383253,206956.70957250003,410394.808782,66884.3030004,2563229.6403642,2078220.7912641,1723274.4281438002,707604.0535803,2428260.5994383004,656818.2805749,1731666.214008,305301.3813309,146390.76986970002,158910.6114612,1178838.0000006,197959.3545201,3985255.0023391997,1230201.8217379,3833007.3569016,879628.8393529999,8.076811927061557,3.5528602611242586,12.868357819345016,13.384422815982166,16.777869699246562,16.297550936110568,81.0782131470988,82.92066152873007,27.60595626850504,60.780800610598575,25.624636600315494,17.630498236970833,16.79275307718272,8.453752154167958,9.176746082802875,30.868835771257203,22.94879079136559,978553.3719318275,12.0
